code,name,city,country,timezone,lat,lng,terminal,gate
WLH,Walaha Airport,Walaha,Vanuatu,Pacific/Efate,-15.412,167.691,,
WLG,Wellington Intl,Wellington,New Zealand,Pacific/Auckland,-41.327221,174.805278,,
WLK,Selawik Airport,Selawik,United States,America/Nome,66.6,-159.985833,,
FKB,Baden Airpark,Karlsruhe/Baden-Baden,Germany,Europe/Berlin,48.7793,8.08048,,
WLS,Wallis,Wallis,Wallis and Futuna,Pacific/Wallis,-13.238281,-176.199228,,
FKI,Kisangani Simisini,Kisangani,Congo (Kinshasa),Africa/Lubumbashi,0.5175,25.155014,,
FKQ,Fak Fak,Fak Fak,Indonesia,Asia/Jayapura,-2.920192,132.267031,,
FKS,Fukushima Airport,Fukushima,Japan,Asia/Tokyo,37.2274,140.431,,
WMK,,,,America/Juneau,0,0,,
WMO,White Mountain Airport,White Mountain,United States,America/Nome,64.689167,-163.412778,,
WMN,Maroantsetra,Maroantsetra,Madagascar,Indian/Antananarivo,-15.436666,49.688332,,
FLA,Gustavo Artunduaga Paredes,Florencia,Colombia,America/Bogota,1.589189,-75.564372,,
WMR,Avaratra,Mananara,Madagascar,Indian/Antananarivo,-16.1639,49.773753,,
FLG,Flagstaff Pulliam Airport,Flagstaff,United States,America/Phoenix,35.140318,-111.6692392,,
FLL,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States,America/Kentucky/Monticello,26.072583,-80.15275,,
FLO,Florence Rgnl,Florence,United States,America/Kentucky/Monticello,34.185361,-79.723889,,
FLN,Hercilio Luz,Florianopolis,Brazil,America/Campo_Grande,-27.670489,-48.547181,,
WNA,,,,America/Nome,0,0,,
FLR,Firenze,Florence,Italy,Europe/Rome,43.809953,11.2051,,
FLW,Flores,Flores,Portugal,Atlantic/Azores,39.455272,-31.131361,,
WNN,Wunnumin Lake Airport,Wunnumin Lake,Canada,America/Rainy_River,52.8939,-89.2892,,
WNP,Naga Airport,Naga,Philippines,Asia/Manila,13.584886,123.270239,,
WNR,Windorah Airport,Windorah,Australia,Australia/Broken_Hill,-25.4131,142.667,,
FMA,Formosa,Formosa,Argentina,America/Argentina/Jujuy,-26.212722,-58.228111,,
WNS,Nawabshah,Nawabshah,Pakistan,UTC,26.219442,68.390053,,
WNZ,Wenzhou Yongqiang Airport,Wenzhou,China,Asia/Shanghai,27.9122,120.852,,
FMN,Four Corners Rgnl,Farmington,United States,America/Denver,36.74125,-108.229944,,
FMO,Munster Osnabruck,Munster,Germany,Europe/Berlin,52.134642,7.684831,,
FMY,Page Fld,Fort Myers,United States,America/Kentucky/Monticello,26.586611,-81.86325,,
FNA,Freetown Lungi,Freetown,Sierra Leone,Africa/Freetown,8.616444,-13.195489,,
FNC,Madeira,Funchal,Portugal,Atlantic/Madeira,32.697889,-16.774453,,
FNJ,Pyongyang Intl,Pyongyang,Korea,Asia/Pyongyang,39.224061,125.67015,,
FNL,Fort Collins Loveland Muni,Fort Collins,United States,America/Denver,40.451828,-105.011336,,
FNT,Bishop International,Flint,United States,America/Detroit,42.965424,-83.743629,,
WPM,Wipim Airport,Wipim,Papua New Guinea,Pacific/Port_Moresby,-8.78822,142.882,,
FOC,Changle,Fuzhou,China,Asia/Shanghai,25.935064,119.663272,,
FOG,Gino Lisa,Foggia,Italy,Europe/Rome,41.432917,15.535028,,
FOR,Pinto Martins Intl,Fortaleza,Brazil,America/Fortaleza,-3.776283,-38.532556,,
OAG,Orange Airport,Orange,Australia,Australia/Broken_Hill,-33.3817,149.133,,
OAK,Metropolitan Oakland Intl,Oakland,United States,America/Los_Angeles,37.721278,-122.220722,,
OAJ,Albert J Ellis,Jacksonville NC,United States,America/Kentucky/Monticello,34.829164,-77.612139,,
FPO,Grand Bahama Intl,Freeport,Bahamas,America/Nassau,26.558686,-78.695553,,
OAX,Xoxocotlan Intl,Oaxaca,Mexico,America/Mexico_City,16.999906,-96.726639,,
WRG,Wrangell Airport,Wrangell,United States,America/Juneau,56.4843,-132.37,,
WRL,Worland Municipal Airport,Worland,United States,America/Denver,43.9657,-107.951,,
WRO,Strachowice,Wroclaw,Poland,Europe/Warsaw,51.102683,16.885836,,
OBN,Oban Airport,North Connel,United Kingdom,Europe/London,56.464,-5.4,,
OBO,Obihiro,Obihiro,Japan,Asia/Tokyo,42.733333,143.217222,,
OBU,Kobuk Airport,Kobuk,United States,America/Nome,66.912222,-156.897222,,
OBX,Obo Airport,Obo,Papua New Guinea,Pacific/Port_Moresby,-7.583,141.317,,
OCC,Francisco De Orellana,Coca,Ecuador,America/Guayaquil,-0.462886,-76.986842,,
WSN,South Naknek Airport,South Naknek,United States,America/Anchorage,58.702222,-157.0025,,
FRA,Frankfurt Main,Frankfurt,Germany,Europe/Berlin,50.026421,8.543125,,
FRD,Friday Harbor Airport,Friday Harbor,United States,America/Los_Angeles,48.521944,-123.024444,,
WST,Westerly State Airport,Washington County,United States,America/New_York,41.349722,-71.803333,,
WSX,Westsound Seaplane Base,Westsound,United States,America/Los_Angeles,48.617778,-122.952778,,
FRL,Forli,Forli,Italy,Europe/Rome,44.194753,12.070094,,
FRO,Floro,Floro,Norway,Europe/Oslo,61.583611,5.024722,,
FRS,Mundo Maya International,Flores,Guatemala,America/Guatemala,16.913819,-89.866383,,
FRU,Manas,Bishkek,Kyrgyzstan,Asia/Bishkek,43.061306,74.477556,,
FRW,Francistown,Francistown,Botswana,Africa/Gaborone,-21.159597,27.474525,,
WTL,Tuntutuliak Airport,Tuntutuliak,United States,America/Nome,60.335278,-162.666944,,
WTK,Noatak Airport,Noatak,United States,America/Nome,67.5661,-162.975,,
FSD,Sioux Falls,Sioux Falls,United States,America/North_Dakota/Center,43.582014,-96.741914,,
FSC,Sud Corse,Figari,France,Europe/Paris,41.500557,9.097777,,
WTS,Tsiroanomandidy Airport,Tsiroanomandidy,Madagascar,Indian/Antananarivo,-18.75,46.05,,
ODN,Long Seridan Airport,Long Seridan,Malaysia,Asia/Kuching,3.967,115.05,,
ODS,Odesa Intl,Odessa,Ukraine,Europe/Simferopol,46.426767,30.676464,,
FSM,Fort Smith Rgnl,Fort Smith,United States,America/Chicago,35.336583,-94.367444,,
FSP,St Pierre,St.-pierre,Saint Pierre and Miquelon,America/Miquelon,46.762904,-56.173088,,
WUA,Wuhai,Wuhai,China,Asia/Chongqing,39.794444,106.799444,,
ODW,,,,America/Los_Angeles,0,0,,
ODY,Oudomxay,Muang Xay,Laos,Asia/Vientiane,20.6827,101.994,,
WUH,Tianhe,Wuhan,China,Asia/Shanghai,30.783758,114.2081,,
WUN,Wiluna Airport,Wiluna,Australia,Australia/Perth,-26.6292,120.221,,
FTA,Futuna Airport,Futuna Island,Vanuatu,Pacific/Efate,-19.5164,170.232,,
WUS,Nanping Wuyishan Airport,Wuyishan,China,Asia/Shanghai,27.7019,118.001,,
FTE,El Calafate,El Calafate,Argentina,America/Argentina/Rio_Gallegos,-50.280322,-72.053103,,
WUX,Wuxi Airport,Wuxi,China,Asia/Shanghai,31.4944,120.429,,
OER,Ornskoldsvik,Ornskoldsvik,Sweden,Europe/Stockholm,63.408339,18.990039,,
WVB,Walvis Bay Airport,Walvis Bay,Namibia,Africa/Windhoek,-22.9799,14.6453,,
FTU,Tolagnaro,Tolagnaro,Madagascar,Indian/Antananarivo,-25.038056,46.956111,,
OFI,,,,Africa/Abidjan,0,0,,
FUE,Fuerteventura,Fuerteventura,Spain,Atlantic/Canary,28.452717,-13.863761,,
FUG,Fuyang Airport,Fuyang,China,Asia/Shanghai,32.9,115.816667,,
FUK,Fukuoka,Fukuoka,Japan,Asia/Tokyo,33.585942,130.450686,,
FUN,Funafuti International,Funafuti,Tuvalu,Pacific/Funafuti,-8.525,179.196389,,
FUT,Pointe Vele Airport,Futuna Island,Wallis and Futuna,Pacific/Wallis,-14.3114,-178.066,,
WWK,Wewak Intl,Wewak,Papua New Guinea,Pacific/Port_Moresby,-3.583828,143.669186,,
OGG,Kahului,Kahului,United States,Pacific/Honolulu,20.89865,-156.430458,,
WWP,North Whale Seaplane Base,North Whale Pass,United States,America/Juneau,56.116389,-133.121667,,
WWT,Newtok Airport,Newtok,United States,America/Nome,60.939167,-164.641111,,
OGS,Ogdensburg Intl,Ogdensburg,United States,America/New_York,44.681854,-75.4655,,
OGX,Ouargla,Ouargla,Algeria,Africa/Algiers,31.917223,5.412778,,
OGZ,Beslan Airport,Beslan,Russia,Europe/Moscow,43.2051,44.6066,,
OHD,Ohrid,Ohrid,Macedonia,Europe/Belgrade,41.179956,20.742325,,
WXN,Wanxian Airport,Wanxian,China,Asia/Chongqing,30.8361,108.406,,
FWA,Fort Wayne,Fort Wayne,United States,America/Indiana/Knox,40.978472,-85.195139,,
OHO,Okhotsk Airport,Okhotsk,Russia,Asia/Vladivostok,59.4101,143.057,,
WYA,Whyalla Airport,Whyalla,Australia,Australia/Adelaide,-33.0589,137.514,,
OIT,Oita,Oita,Japan,Asia/Tokyo,33.479444,131.737222,,
FYU,Fort Yukon,Fort Yukon,United States,America/Anchorage,66.571492,-145.250417,,
OKA,Naha,Okinawa,Japan,Asia/Tokyo,26.195814,127.645869,,
OKC,Will Rogers World,Oklahoma City,United States,America/Chicago,35.393089,-97.600733,,
OKJ,Okayama,Okayama,Japan,Asia/Tokyo,34.756944,133.855278,,
OKR,Yorke Island Airport,Yorke Island,Australia,Australia/Lindeman,-9.75703,143.411,,
FZO,Bristol Filton,Bristol,United Kingdom,Europe/London,51.519444,-2.590833,,
OKY,Oakey Airport,Oakey,Australia,Australia/Brisbane,-27.411389,151.735278,,
OLB,Olbia Costa Smeralda,Olbia,Italy,Europe/Rome,40.898661,9.517628,,
OLA,Orland,Orland,Norway,Europe/Oslo,63.698908,9.604003,,
OLF,LM Clayton Airport,Wolf Point,United States,America/Denver,48.094444,-105.575,,
OLH,Old Harbor Airport,Old Harbor,United States,America/Anchorage,57.218056,-153.269722,,
OLJ,,,,Pacific/Efate,0,0,,
OMA,Eppley Afld,Omaha,United States,America/Chicago,41.303167,-95.894069,,
OMC,Ormoc Airport,Ormoc City,Philippines,Asia/Manila,11.057997,124.565322,,
OME,Nome,Nome,United States,America/Nome,64.512203,-165.445247,,
OMD,Oranjemund Airport,Oranjemund,Namibia,Africa/Windhoek,-28.5847,16.4467,,
OMH,Uromiyeh Airport,Uromiyeh,Iran,Asia/Tehran,37.6681,45.0687,,
OMO,Mostar,Mostar,Bosnia and Herzegovina,Europe/Belgrade,43.2829,17.845878,,
OMS,Omsk,Omsk,Russia,Asia/Omsk,54.967042,73.310514,,
OMR,Oradea,Oradea,Romania,Europe/Bucharest,47.025278,21.9025,,
OND,Ondangwa Airport,Ondangwa,Namibia,Africa/Windhoek,-17.8782,15.9526,,
ONG,Mornington Island Airport,Mornington Island,Australia,Australia/Lindeman,-16.6625,139.178,,
ONL,,,,America/Chicago,0,0,,
ONT,Ontario Intl,Ontario,United States,America/Los_Angeles,34.056,-117.601194,,
OOK,Toksook Bay Airport,Toksook Bay,United States,America/Nome,60.541389,-165.087222,,
OOL,Gold Coast,Coolangatta,Australia,Australia/Brisbane,-28.164444,153.504722,,
XAD,Train Station,Churchill,Canada,America/Rankin_Inlet,58.76775,-94.17425,,
OPF,Opa Locka,Miami,United States,America/Kentucky/Monticello,25.907,-80.278389,,
XAP,Chapeco,Chapeco,Brazil,America/Campo_Grande,-27.134219,-52.656553,,
XAX,Dorval Railway Station,Dorval,Canada,America/Montreal,45.448611,-73.74111,,
OPO,Porto,Porto,Portugal,Europe/Lisbon,41.248055,-8.681389,,
XAW,,,,America/Toronto,0,0,,
XAZ,,,,America/Halifax,0,0,,
OPU,Balimo Airport,Balimo,Papua New Guinea,Pacific/Port_Moresby,-8.05,142.933,,
XBE,Bearskin Lake Airport,Bearskin Lake,Canada,America/Winnipeg,53.9656,-91.0272,,
XBJ,Birjand,Birjand,Iran,Asia/Tehran,32.898056,59.266111,,
XBR,,,,America/Montreal,0,0,,
GAE,Gabes,Gabes,Tunisia,UTC,33.876919,10.103333,,
GAF,Gafsa,Gafsa,Tunisia,UTC,34.422022,8.822503,,
GAJ,Yamagata,Yamagata,Japan,Asia/Tokyo,38.411894,140.371331,,
GAM,Gambell Airport,Gambell,United States,America/Nome,63.7668,-171.733,,
GAL,Edward G Pitka Sr,Galena,United States,America/Nome,64.736178,-156.937417,,
GAO,Mariana Grajales,Guantanamo,Cuba,America/Havana,20.085419,-75.158328,,
GAN,Gan Island Airport,Gan Island,Maldives,Indian/Maldives,-0.693342,73.1556,,
GAU,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,Asia/Kolkata,26.106092,91.585939,,
XCH,Christmas Island,Christmas Island,Christmas Island,Indian/Christmas,-10.450556,105.690278,,
GAY,Gaya,Gaya,India,Asia/Kolkata,24.744308,84.951175,,
ORB,Orebro,Orebro,Sweden,Europe/Stockholm,59.223733,15.037956,,
GAX,Gamba,Gamba,Gabon,Africa/Libreville,-2.71016,9.96062,,
XCI,,,,America/Montreal,0,0,,
ORD,Chicago Ohare Intl,Chicago,United States,America/Chicago,41.978603,-87.904842,,
ORF,Norfolk Intl,Norfolk,United States,America/New_York,36.894611,-76.201222,,
XCM,,,,America/Toronto,0,0,,
ORH,Worcester Regional Airport,Worcester,United States,America/New_York,42.2673,-71.8757,,
XCR,Vatry,Chalons,France,Europe/Paris,48.776072,4.184492,,
ORI,Port Lions Airport,Port Lions,United States,America/Anchorage,57.885278,-152.846111,,
GBD,,,,America/North_Dakota/Center,0,0,,
ORK,Cork,Cork,Ireland,Europe/Dublin,51.841269,-8.491111,,
ORN,Es Senia,Oran,Algeria,Africa/Algiers,35.623858,-0.621183,,
GBE,Sir Seretse Khama Intl,Gaberone,Botswana,Africa/Gaborone,-24.555225,25.918208,,
GBJ,Les Bases Airport,Grand Bourg,Guadeloupe,America/Guadeloupe,15.86875,-61.270022,,
ORV,Robert Curtis Memorial Airport,Noorvik,United States,America/Nome,66.8175,-161.022222,,
ORY,Orly,Paris,France,Europe/Paris,48.725278,2.359444,,
XDB,Gare de Lille-Europe,Lille,France,Europe/Paris,48.726111,2.261667,,
GBT,Gorgan Airport,Gorgan,Iran,Asia/Tehran,36.909381,54.401339,,
XDD,,,,America/Montreal,0,0,,
XDG,,,,America/Halifax,0,0,,
XDH,,,,America/Edmonton,0,0,,
XDM,,,,America/Montreal,0,0,,
OSD,Östersund Airport,Östersund,Sweden,Europe/Stockholm,63.1944,14.5003,,
OSI,Osijek,Osijek,Croatia,Europe/Belgrade,45.462667,18.810156,,
XDQ,,,,America/Toronto,0,0,,
XDP,,,,America/Halifax,0,0,,
GCC,Gillette-Campbell County Airport,Gillette,United States,America/Denver,44.3489167,-105.5393611,,
OSK,Oskarshamn,Oskarshamn,Sweden,Europe/Stockholm,57.350453,16.497972,,
XDS,Train Station,Ottawa,Canada,America/Montreal,45.4164,-75.6517,,
OSM,,,,Asia/Baghdad,0,0,,
XDU,,,,America/Montreal,0,0,,
OSL,Gardermoen,Oslo,Norway,Europe/Oslo,60.193917,11.100361,,
XDT,,,,Europe/Paris,0,0,,
XDW,,,,America/Vancouver,0,0,,
XDV,,,,America/Vancouver,0,0,,
GCI,Guernsey,Guernsey,Guernsey,Europe/London,49.434956,-2.601969,,
XDY,,,,America/Toronto,0,0,,
XDX,,,,America/Toronto,0,0,,
GCK,Garden City Rgnl,Garden City,United States,America/North_Dakota/Center,37.927528,-100.724417,,
OSS,Osh,Osh,Kyrgyzstan,Asia/Bishkek,40.608989,72.793269,,
OSR,Mosnov,Ostrava,Czech Republic,Europe/Prague,49.696292,18.111053,,
XDZ,,,,America/Regina,0,0,,
GCM,Owen Roberts Intl,Georgetown,Cayman Islands,America/Cayman,19.292778,-81.35775,,
OST,Oostende,Ostend,Belgium,Europe/Brussels,51.198889,2.862222,,
OSW,Orsk Airport,Orsk,Russia,Asia/Aqtobe,51.0725,58.5956,,
OSY,Namsos Høknesøra Airport,Namsos,Norway,Europe/Oslo,64.4722,11.5786,,
XEA,,,,America/Vancouver,0,0,,
XEC,,,,America/Toronto,0,0,,
XEF,Train Station,Winnipeg,Canada,America/Winnipeg,49.8889,-97.1342,,
XEE,,,,America/Montreal,0,0,,
XEH,,,,America/Vancouver,0,0,,
XEG,Kingston Train Station,Kingston,Canada,America/Toronto,44.256944,-76.536943,,
XEL,,,,America/Montreal,0,0,,
XEK,,,,America/Regina,0,0,,
XER,,,,Europe/Paris,0,0,,
GDE,Gode Airport,Gode,Ethiopia,Africa/Addis_Ababa,5.935128,43.578567,,
OTP,Henri Coanda,Bucharest,Romania,Europe/Bucharest,44.572161,26.102178,,
OTR,Coto 47,Coto 47,Costa Rica,America/Costa_Rica,8.601556,-82.968614,,
GDL,Don Miguel Hidalgo Y Costilla Intl,Guadalajara,Mexico,America/Mexico_City,20.5218,-103.311167,,
GDN,Lech Walesa,Gdansk,Poland,Europe/Warsaw,54.377569,18.466222,,
GDO,,,,America/Caracas,0,0,,
OTZ,Ralph Wien Mem,Kotzebue,United States,America/Nome,66.884678,-162.59855,,
GDQ,Gondar,Gondar,Ethiopia,Africa/Addis_Ababa,12.5199,37.434047,,
GDT,JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,America/Grand_Turk,21.4445,-71.1423,,
XFE,,,,America/Montreal,0,0,,
XFD,,,,America/Toronto,0,0,,
XFG,,,,America/Montreal,0,0,,
GDX,Sokol,Magadan,Russia,Asia/Magadan,59.910989,150.720439,,
OUA,Ouagadougou,Ouagadougou,Burkina Faso,Africa/Ouagadougou,12.353194,-1.512417,,
XFK,,,,America/Montreal,0,0,,
OUE,Ouesso,Ouesso,Congo (Kinshasa),UTC,1.615994,16.037917,,
XFM,,,,America/Vancouver,0,0,,
OUD,Angads,Oujda,Morocco,Africa/Casablanca,34.78715,-1.923986,,
XFL,Flagler County Airport,Flagler,United States,America/Montreal,29.2821,-81.1212,,
XFN,Xiangfan Airport,Xiangfan,China,Asia/Shanghai,32.1506,112.291,,
GEA,Magenta,Noumea,New Caledonia,Pacific/Noumea,-22.258278,166.472806,,
XFQ,,,,America/Montreal,0,0,,
XFS,,,,America/Montreal,0,0,,
OUL,Oulu,Oulu,Finland,Europe/Helsinki,64.930061,25.354564,,
GEG,Spokane Intl,Spokane,United States,America/Los_Angeles,47.619861,-117.533833,,
XFV,,,,America/Toronto,0,0,,
XFY,,,,America/Halifax,0,0,,
XFZ,,,,America/Halifax,0,0,,
GEO,Cheddi Jagan Intl,Georgetown,Guyana,America/Guyana,6.498553,-58.254119,,
GES,General Santos International Airport,General Santos City,Philippines,Asia/Manila,6.106439,125.2353,,
GER,Rafael Cabrera,Nueva Gerona,Cuba,America/Havana,21.834689,-82.783819,,
GET,Geraldton Airport,Geraldton,Australia,Australia/Perth,-28.7961,114.707,,
GEV,Gallivare,Gallivare,Sweden,Europe/Stockholm,67.132408,20.814636,,
OVB,Tolmachevo,Novosibirsk,Russia,Asia/Novosibirsk,55.012622,82.650656,,
XGJ,,,,America/Toronto,0,0,,
OVD,Asturias,Aviles,Spain,Europe/Madrid,43.563567,-6.034622,,
XGK,,,,America/Montreal,0,0,,
GFF,Griffith Airport,Griffith,Australia,Australia/Broken_Hill,-34.2508,146.067,,
XGY,,,,America/Toronto,0,0,,
GFK,Grand Forks Intl,Grand Forks,United States,America/North_Dakota/Center,47.949256,-97.176111,,
GFN,Grafton Airport,Grafton,Australia,UTC,-29.7594,153.03,,
XHK,Gare de Valence TGV,Valence,France,Europe/Paris,48.726111,2.261667,,
XHM,,,,America/Toronto,0,0,,
XHS,,,,America/Vancouver,0,0,,
XIB,,,,America/Toronto,0,0,,
XIA,,,,America/Toronto,0,0,,
XID,,,,America/Montreal,0,0,,
XIC,Qingshan,Xichang,China,Asia/Chongqing,27.989083,102.184361,,
XIF,,,,America/Toronto,0,0,,
GGT,Exuma Intl,Great Exuma,Bahamas,America/Nassau,23.562631,-75.877958,,
OXB,Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,Africa/Bissau,11.89485,-15.653681,,
XIL,Xilinhot Airport,Xilinhot,China,Asia/Harbin,43.9156,115.964,,
XIM,,,,America/Montreal,0,0,,
XIP,,,,America/Toronto,0,0,,
XIO,,,,America/Toronto,0,0,,
GHB,Governors Harbour,Governor's Harbor,Bahamas,America/Nassau,25.284706,-76.331011,,
GHA,Noumerat,Ghardaia,Algeria,Africa/Algiers,32.384106,3.794114,,
OXR,Oxnard - Ventura County,Oxnard,United States,America/Los_Angeles,34.200833,-119.207222,,
XIZ,Gare de Champagne-Ardenne TGV,Reims,France,Europe/Paris,48.726111,2.261667,,
XIY,Xianyang,Xi'an,China,Asia/Chongqing,34.447119,108.751592,,
GHT,Ghat,Ghat,Libya,Africa/Tripoli,25.145564,10.142647,,
OYE,Oyem,Oyem,Gabon,Africa/Libreville,1.543108,11.581361,,
XJL,,,,America/Montreal,0,0,,
OYG,Moyo Airport,Moyo,Uganda,Africa/Kampala,3.633,31.75,,
XJQ,,,,America/Montreal,0,0,,
GIC,Boigu Airport,Boigu,Australia,Australia/Lindeman,-9.23278,142.218,,
GIB,Gibraltar,Gibraltar,Gibraltar,Europe/Gibraltar,36.151219,-5.349664,,
GIG,Galeao Antonio Carlos Jobim,Rio De Janeiro,Brazil,America/Bahia,-22.808903,-43.243647,,
XJY,Gare de Massy TGV,Massy,France,Europe/Paris,48.726111,2.261667,,
GIL,Gilgit,Gilgit,Pakistan,Asia/Karachi,35.918786,74.333644,,
XKH,Xieng Khouang,Phon Savan,Laos,Asia/Vientiane,19.449997,103.158333,,
GIZ,King Abdullah Bin Abdulaziz,Gizan,Saudi Arabia,Asia/Riyadh,16.901111,42.585833,,
OZC,Ozamis,Ozamis,Philippines,Asia/Manila,8.178508,123.841731,,
OZH,Zaporizhzhia International Airport,Zaporozhye,Ukraine,Europe/Zaporozhye,47.867,35.3157,,
GJA,Guanaja,Guanaja,Honduras,America/Tegucigalpa,16.445367,-85.906611,,
XKS,Kasabonika Airport,Kasabonika,Canada,America/Rainy_River,53.5247,-88.6428,,
XKV,,,,America/Halifax,0,0,,
GJL,Jijel,Jijel,Algeria,Africa/Algiers,36.795136,5.873608,,
OZZ,Ouarzazate,Ouarzazate,Morocco,Africa/Casablanca,30.939053,-6.909431,,
XLB,Lac Brochet Airport,Lac Brochet,Canada,America/Rankin_Inlet,58.614167,-101.468889,,
GJT,Grand Junction Regional,Grand Junction,United States,America/Denver,39.122413,-108.526735,,
XLJ,,,,America/Halifax,0,0,,
XLM,,,,America/Montreal,0,0,,
GKA,Goroka,Goroka,Papua New Guinea,Pacific/Port_Moresby,-6.081689,145.391881,,
XLQ,,,,America/Toronto,0,0,,
XLS,Saint Louis,St. Louis,Senegal,Africa/Dakar,16.050761,-16.463172,,
XLV,,,,America/Toronto,0,0,,
XLY,,,,America/Toronto,0,0,,
XLZ,,,,America/Halifax,0,0,,
XMB,M'Bahiakro,M'Bahiakro,Cote d'Ivoire,Europe/Berlin,7.45,-4.333333,,
XMH,Manihi,Manihi,French Polynesia,Pacific/Tahiti,-14.436764,-146.070056,,
XMN,Gaoqi,Xiamen,China,Asia/Shanghai,24.544036,118.127739,,
GLA,Glasgow,Glasgow,United Kingdom,Europe/London,55.871944,-4.433056,,
XMS,Coronel E Carvajal,Macas,Ecuador,America/Guayaquil,-2.299167,-78.12075,,
GLF,Golfito,Golfito,Costa Rica,America/Costa_Rica,8.653775,-83.180544,,
GLH,Mid Delta Regional Airport,Greenville,United States,America/Chicago,33.4829,-90.9856,,
XMY,Yam Island Airport,Yam Island,Australia,Australia/Lindeman,-9.90111,142.776,,
GLK,Galcaio Airport,Galcaio,Somalia,Africa/Mogadishu,6.78083,47.4547,,
GLN,,,,Africa/Casablanca,0,0,,
XNA,NW Arkansas Regional,Bentonville,United States,America/Chicago,36.2818694,-94.3068111,,
GLO,Gloucestershire,Golouchestershire,United Kingdom,Europe/London,51.894167,-2.167222,,
XNB,Dubai Intl (EY),Dubai,United Arab Emirates,Asia/Dubai,25.252778,55.364444,,
GLT,Gladstone Airport,Gladstone,Australia,Australia/Brisbane,-23.8697,151.223,,
GLV,Golovin Airport,Golovin,United States,America/Nome,64.550556,-163.007222,,
XNN,Xining Caojiabu Airport,Xining,China,Asia/Chongqing,36.5275,102.043,,
GMA,Gemena,Gemena,Congo (Kinshasa),Africa/Kinshasa,3.235369,19.771258,,
GMB,Gambella,Gambella,Ethiopia,Africa/Addis_Ababa,8.128764,34.563131,,
GMP,Gimpo,Seoul,South Korea,Asia/Seoul,37.558311,126.790586,,
GMR,Totegegie,Totegegie,French Polynesia,Pacific/Gambier,-23.079861,-134.890333,,
XOK,,,,America/Toronto,0,0,,
XOP,Gare de Poitiers,Poitiers,France,Europe/Paris,48.726111,2.261667,,
GNB,Saint Geoirs,Grenoble,France,Europe/Paris,45.362944,5.329375,,
GND,Point Salines Intl,Point Salines,Grenada,America/Grenada,12.004247,-61.786192,,
XPB,,,,America/Vancouver,0,0,,
GNV,Gainesville Rgnl,Gainesville,United States,America/Kentucky/Monticello,29.690056,-82.271778,,
XPG,Gare du Nord,Paris,France,Europe/Paris,48.726111,2.261667,,
GNU,Goodnews Airport,Goodnews Bay,United States,America/Nome,59.1175,-161.5775,,
XPJ,Gare Saint-Roch,Montpellier,France,Europe/Paris,48.726111,2.261667,,
XPN,,,,America/Toronto,0,0,,
GOA,Genova Sestri,Genoa,Italy,Europe/Rome,44.413333,8.8375,,
XPQ,,,,Asia/Kuala_Lumpur,0,0,,
GOI,Goa,Goa,India,Asia/Kolkata,15.380833,73.831422,,
GOH,Nuuk,Godthaab,Greenland,America/Godthab,64.190922,-51.678064,,
XPX,,,,America/Montreal,0,0,,
GOJ,Nizhny Novgorod,Nizhniy Novgorod,Russia,Europe/Moscow,56.230119,43.784042,,
GOM,Goma,Goma,Congo (Kinshasa),Africa/Lubumbashi,-1.670814,29.238464,,
